iter	MultiClass
465	0.006581377324
466	0.006569974021
467	0.006550443519
468	0.006530029838
469	0.006515991936
470	0.006513802969
471	0.006498030002
472	0.006482043857
473	0.006463334568
474	0.006446191539
475	0.006429473556
476	0.006414853351
477	0.006398657197
478	0.006384932811
479	0.006368587889
480	0.006349094851
481	0.00634511683
482	0.00633028159
483	0.006308812391
484	0.00629594277
485	0.006277884748
486	0.006259474574
487	0.006245438465
488	0.006230446656
489	0.006210584411
490	0.006197312017
491	0.006183143056
492	0.006166862171
493	0.006144056413
494	0.006130162645
495	0.006112204105
496	0.006099085769
497	0.006089400516
498	0.006078341259
499	0.006063496995
500	0.006042185986
501	0.006030106309
502	0.006022379572
503	0.006007565465
504	0.005987136492
505	0.005971601409
506	0.005961823535
507	0.005952918141
508	0.005931403034
509	0.005914041527
510	0.005909376133
511	0.005904718031
512	0.005894463169
513	0.005882042432
514	0.005866714573
515	0.005847619896
516	0.005839101932
517	0.005829206102
518	0.005824222573
519	0.005805345827
520	0.005789630991
521	0.005782280043
522	0.005770219555
523	0.005758190788
524	0.005745540472
525	0.0057301968
526	0.00571555851
527	0.00570036005
528	0.005685896264
529	0.005675363449
530	0.005665582734
531	0.005655353616
532	0.005642170105
533	0.005629049922
534	0.005624779573
535	0.005613337413
536	0.005599106443
537	0.005587251119
538	0.005574781623
539	0.00556167048
540	0.005552217279
541	0.005543910965
542	0.005527253195
543	0.005513518309
544	0.00549410653
545	0.005485230285
546	0.005473086222
547	0.005465281471
548	0.005452812733
549	0.005440059775
550	0.005420457474
551	0.005411064395
552	0.005396199691
553	0.005389143906
554	0.005380761768
555	0.005373253268
556	0.005363628449
557	0.005340991968
558	0.005333199309
559	0.005326685844
560	0.005313220991
561	0.005304633989
562	0.005295543521
563	0.005280459792
564	0.005272551464
565	0.005265261351
566	0.005255402646
567	0.005245197363
568	0.005234263754
569	0.005227007368
570	0.005216718031
571	0.005206668055
572	0.005197884838
573	0.005187772238
574	0.005180305504
575	0.005168366903
576	0.005155948887
577	0.005140428997
578	0.005130959643
579	0.005122096645
580	0.005108310513
581	0.005097497079
582	0.005087926477
583	0.005080177543
584	0.005067583299
585	0.005062178134
586	0.005049716073
587	0.00503688269
588	0.005026833999
589	0.005019493066
590	0.005006952703
591	0.004994337635
592	0.004986857953
593	0.004979221861
594	0.004968329715
595	0.004958576331
596	0.004945902107
597	0.004939460475
598	0.004931080774
599	0.004922610644
600	0.004914688244
601	0.004906675223
602	0.004898136082
603	0.004887595055
604	0.004877157411
605	0.004869176323
606	0.004858926431
607	0.004848591752
608	0.004836517516
609	0.004827846917
610	0.004819387712
611	0.004808519012
612	0.0048018071
613	0.004798194538
614	0.004796916467
615	0.004789921607
616	0.004780334743
617	0.004769219997
618	0.004749326746
619	0.004739238014
620	0.004732448124
621	0.004730494547
622	0.004720753722
623	0.004709604208
624	0.004699254135
625	0.004689744324
626	0.004680224092
627	0.004673060764
628	0.004663822162
629	0.004649905621
630	0.004638423658
631	0.004628802391
632	0.004617553094
633	0.004608462978
634	0.004602365821
635	0.004601078381
636	0.004593221282
637	0.004585151979
638	0.004582295479
639	0.004578531769
640	0.004571599304
641	0.004568602208
642	0.004563869912
643	0.004556572115
644	0.004547592149
645	0.004539757592
646	0.004529213435
647	0.004522227684
648	0.004516739542
649	0.004510312448
650	0.004504155253
651	0.004492036065
652	0.004484832501
653	0.004476335108
654	0.004469399621
655	0.00446141302
656	0.004453384476
657	0.004445432684
658	0.004439422463
659	0.004431522189
660	0.004425539881
661	0.004415235181
662	0.004406809251
663	0.004396173597
664	0.004391586427
665	0.004385290451
666	0.004371411064
667	0.004358895742
668	0.004348393391
669	0.004342140646
670	0.004335908202
671	0.004327441762
672	0.004317057466
673	0.004311794842
674	0.004300318489
675	0.004292707069
676	0.004286664147
677	0.004278394058
678	0.004265922487
679	0.004254937513
680	0.00424991558
681	0.004244462705
682	0.004233629964
683	0.004226763642
684	0.004219783706
685	0.004213204393
686	0.004203122396
687	0.004197608624
688	0.004194509056
689	0.004187454602
690	0.004182168288
691	0.004176485221
692	0.004166160565
693	0.004158948424
694	0.004153227637
695	0.0041478047
696	0.004141009049
697	0.004135423548
698	0.004130153827
699	0.004122144562
700	0.004114312516
701	0.004104153464
702	0.00409899247
703	0.004092649055
704	0.004085133199
705	0.004079825869
706	0.004073814916
707	0.004066985195
708	0.004056568549
709	0.004050346811
710	0.004044321013
711	0.004040070051
712	0.004035391778
713	0.004029565917
714	0.004023995726
715	0.004015237942
716	0.004007595323
717	0.004001411978
718	0.003991183535
719	0.003984116272
720	0.003978772065
721	0.003972988637
722	0.003966835017
723	0.003958663871
724	0.003950098632
725	0.003941943253
726	0.003933966375
727	0.003927103439
728	0.003920640922
729	0.003914735318
730	0.003910306825
731	0.003904710512
732	0.003899674326
733	0.003893829011
734	0.003884850542
735	0.003876691063
736	0.003871726137
737	0.003865172151
738	0.003860157335
739	0.003858406189
740	0.003851222164
741	0.003846448003
742	0.00384014914
743	0.003835798522
744	0.003831725826
745	0.003826647629
746	0.003820760738
747	0.003816691734
748	0.003808246367
749	0.003803347034
750	0.003798232721
751	0.003791862037
752	0.003788133276
753	0.003783089894
754	0.003779204814
755	0.003773258833
756	0.003767536313
757	0.003760100638
758	0.003752210136
759	0.003747821384
760	0.00374262761
761	0.003738437875
762	0.003732970996
763	0.00373108482
764	0.003725967244
765	0.003719663149
766	0.003714322994
767	0.003709051043
768	0.003703289385
769	0.00369539892
770	0.003688394774
771	0.003684265953
772	0.0036782174
773	0.003673422094
774	0.003664902152
775	0.003658908382
776	0.003653125163
777	0.003644892546
778	0.003639332693
779	0.003635827389
780	0.003632336001
781	0.003626837511
782	0.003621883792
783	0.00361722603
784	0.003612346642
785	0.0036072998
786	0.003596465065
787	0.003592735748
788	0.003586686701
789	0.003582006863
790	0.003577280943
791	0.003571685034
792	0.003566294634
793	0.003559022766
794	0.003554539051
795	0.003549268451
796	0.003544671057
797	0.003536296354
798	0.003531185397
799	0.003526796275
800	0.003520705816
801	0.00351635179
802	0.003511454671
803	0.003505674362
804	0.003500338903
805	0.003499219688
806	0.003494392138
807	0.003488929381
808	0.003484322006
809	0.003480335898
810	0.0034755547
811	0.003471065121
812	0.003466019627
813	0.003456466082
814	0.003451315193
815	0.00345062891
816	0.00344717006
817	0.003443790716
818	0.003438483558
819	0.003432909964
820	0.003425102111
821	0.00342223079
822	0.00341724238
823	0.003409442633
824	0.003405765532
825	0.003401659057
826	0.003395126094
827	0.003390761937
828	0.003386733889
829	0.003381375272
830	0.003375305399
831	0.003371121155
832	0.003369055312
833	0.003364668726
834	0.003358718689
835	0.003354757439
836	0.003348088068
837	0.003345152478
838	0.003341651139
839	0.003337308063
840	0.00333105888
841	0.003328209963
842	0.00332547085
843	0.00332109608
844	0.003316811335
845	0.003312266877
846	0.00330737478
847	0.003304077813
848	0.00330002724
849	0.003293541459
850	0.003288679428
851	0.003283933514
852	0.003279812119
853	0.003274546671
854	0.003269787992
855	0.003264396581
856	0.003259905601
857	0.003257056657
858	0.003254315403
859	0.003249878539
860	0.003245715081
861	0.003239217305
862	0.003234945897
863	0.003229169065
864	0.003225512861
865	0.003222019671
866	0.003216613024
867	0.003211325077
868	0.003205438449
869	0.003201311984
870	0.003196113111
871	0.003192618251
872	0.003187538393
873	0.003185915503
874	0.003181743737
875	0.00317906462
876	0.003175810644
877	0.003172411017
878	0.003170815688
879	0.003169726497
880	0.003164817415
881	0.003160927326
882	0.003156676776
883	0.003153162454
884	0.003149322362
885	0.003145377329
886	0.003143648906
887	0.003140793742
888	0.003135437829
889	0.003132420319
890	0.003127644441
891	0.003123586873
892	0.003119602814
893	0.003115737813
894	0.003111531021
895	0.003107847239
896	0.00310499466
897	0.003101359022
898	0.003096837
899	0.003091716277
900	0.003086682864
901	0.003081872846
902	0.003078718997
903	0.003071387819
904	0.003070712621
905	0.003065634906
906	0.0030617017
907	0.003060219309
908	0.003055432683
909	0.003050340395
910	0.003047598749
911	0.003041872287
912	0.003038738953
913	0.00303752644
914	0.003032469462
915	0.003027458129
916	0.003026563663
917	0.003023460574
918	0.003017742544
919	0.003015079387
920	0.003011235561
921	0.003006256318
922	0.003002833353
923	0.003002053741
924	0.002999108857
925	0.002995646325
926	0.002991619818
927	0.002987829427
928	0.002984702734
929	0.00297776701
930	0.002974955589
931	0.002971983008
932	0.002969005812
933	0.002965327721
934	0.002961658644
935	0.00295957618
936	0.002955320996
937	0.002951691409
938	0.002948182072
939	0.002941051103
940	0.002938217054
941	0.002936076966
942	0.002933017011
943	0.002929745046
944	0.002929056762
945	0.002926926671
946	0.002922165664
947	0.002919751337
948	0.002917203067
949	0.002914466054
950	0.002910302671
951	0.002907223691
952	0.002904540904
953	0.002902556674
954	0.002897742311
955	0.002889589831
956	0.002886379036
957	0.002882987634
958	0.002880054055
959	0.00287683738
960	0.002875646093
961	0.002873600444
962	0.002870309505
963	0.002867979339
964	0.002866238448
965	0.002863149013
966	0.002859470581
967	0.002858878388
968	0.00285589179
969	0.002851559267
970	0.002848103991
971	0.00284570209
972	0.002841760216
973	0.002839746221
974	0.002836212103
975	0.002832553754
976	0.00283080039
977	0.002828323693
978	0.002826477725
979	0.002826007516
980	0.002822547315
981	0.002818299761
982	0.002814295633
983	0.002811103744
984	0.002807267356
985	0.002804650626
986	0.002802267698
987	0.002798637531
988	0.002795896392
989	0.002792748276
990	0.002789412294
991	0.002784759264
992	0.002781654214
993	0.002777995903
994	0.002775193824
995	0.002771299364
996	0.00276568168
997	0.002761428463
998	0.002758388206
999	0.002755382707
